navigation.draught,navigation.time,navigation.speed,navigation.heading,navigation.location.long,navigation.location.lat,navigation.course,navigation.destination.name,navigation.destination.eta,navigation.status,device.dimensions.to_port,device.dimensions.to_bow,device.dimensions.to_stern,device.dimensions.to_starboard,device.mmsi,vessel.callsign,vessel.subtype,vessel.type,vessel.imo,vessel.name
3.0,2021-01-01T04:10:32+00:00,0.0,,4.59387,51.68822,4.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:16:33+00:00,0.0,,4.59391,51.68823,9.1,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:19:34+00:00,0.0,,4.5939,51.68827,4.7,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:22:32+00:00,0.0,,4.59396,51.68826,8.6,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:31:34+00:00,0.0,,4.59399,51.68829,359.6,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:34:32+00:00,0.0,,4.5939,51.68829,348.6,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:40:35+00:00,0.0,,4.59396,51.68824,18.9,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:46:35+00:00,0.0,,4.59395,51.68822,11.8,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:46:35+00:00,0.0,,4.59395,51.68822,11.8,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:52:33+00:00,0.0,,4.59395,51.68824,3.0,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:58:33+00:00,0.0,,4.59384,51.68827,325.4,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T04:58:33+00:00,0.0,,4.59384,51.68827,325.4,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T05:10:33+00:00,0.0,,4.59389,51.68828,4.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
